위도,경도,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,daylight_duration,sunshine_duration,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,pressure_msl_mean,soil_temperature_0_to_7cm_mean
35.8718,128.5703,2025-02-15,3.0,6.8,-0.7,2.8,3.3,-3.5,-0.3,0.0,0.0,0.0,0.0,2.74,5.9,312.0,5.85,0.91,39237.93,6529.31,62.0,81.0,34.0,-4.3,-2.1,-8.6,1018.6,1.3
35.8718,128.5703,2025-03-01,3.0,15.2,4.0,10.0,13.6,2.0,8.6,0.0,0.0,0.0,0.0,3.23,8.0,238.0,9.17,1.45,41070.05,20389.49,76.0,96.0,54.0,5.8,10.9,1.8,1018.9,8.8
35.8718,128.5703,2025-04-29,0.0,23.4,8.4,16.3,20.9,6.5,13.8,0.0,0.0,0.0,0.0,3.21,9.4,236.0,26.19,5.15,48904.04,46800.0,40.0,71.0,17.0,0.9,8.4,-3.2,1012.7,20.0
35.8719,128.6359,2024-05-04,3.0,27.3,8.8,19.2,27.2,7.7,19.0,0.0,0.0,0.0,0.0,4.41,8.6,188.0,26.57,5.18,49507.89,45111.84,61.0,99.0,27.0,10.0,14.2,5.4,1017.3,19.5
35.8719,128.6359,2024-07-16,65.0,28.2,22.1,24.6,33.3,25.1,29.1,52.4,52.4,0.0,18.0,3.96,8.1,119.0,12.68,2.56,51617.77,15713.79,92.0,100.0,79.0,23.2,25.0,21.6,1012.3,24.9
35.8719,128.6359,2024-08-17,53.0,35.2,23.8,29.2,38.6,28.9,33.3,1.6,1.6,0.0,6.0,4.8,10.2,88.0,21.37,5.3,48433.31,45033.97,69.0,98.0,44.0,22.3,23.7,20.8,1011.0,32.5
35.8719,128.6359,2024-12-03,3.0,7.1,0.3,3.5,3.2,-3.9,-1.2,0.0,0.0,0.0,0.0,4.99,12.0,302.0,9.27,1.75,35539.49,31308.29,50.0,81.0,28.0,-6.6,3.5,-11.0,1022.1,6.3
35.8719,128.6359,2025-10-12,55.0,22.7,18.6,20.2,25.4,20.1,22.4,2.6,2.6,0.0,10.0,4.26,10.7,105.0,5.86,1.22,41087.43,7322.61,91.0,100.0,79.0,18.7,20.1,17.5,1013.5,21.0
35.8733,128.4978,2024-05-15,63.0,26.2,11.4,18.4,26.1,8.8,17.1,8.0,8.0,0.0,5.0,7.14,17.8,312.0,26.25,5.29,50646.07,43200.0,57.0,88.0,25.0,8.4,12.9,3.9,1010.7,19.4
35.8733,128.4978,2024-07-28,3.0,33.3,25.8,29.2,37.1,31.2,33.4,0.0,0.0,0.0,0.0,5.74,11.5,197.0,23.4,5.57,50614.27,46800.0,77.0,96.0,55.0,24.4,25.4,23.1,1014.2,29.3
35.8733,128.4978,2025-06-15,53.0,30.5,20.7,25.2,34.7,24.1,28.6,1.4,1.4,0.0,2.0,5.0,11.3,195.0,22.86,4.8,52489.33,39379.87,79.0,97.0,57.0,21.1,22.9,19.1,1000.4,24.1
35.8747,128.5953,2026-01-17,3.0,10.1,1.2,5.3,6.1,-1.8,1.4,0.0,0.0,0.0,0.0,3.98,10.0,316.0,12.23,1.82,36114.43,33349.34,53.0,80.0,26.0,-4.3,0.7,-8.6,1019.7,6.5
35.8754,127.1255,2024-02-24,71.0,7.6,1.4,3.7,4.8,-2.8,0.6,3.4,3.2,0.14,11.0,3.2,7.2,72.0,4.72,0.93,40296.29,0.0,69.0,96.0,49.0,-1.7,2.7,-5.1,1027.9,4.7
35.8754,127.1255,2024-04-16,51.0,18.2,8.6,13.3,17.6,7.3,12.4,0.2,0.2,0.0,2.0,4.31,9.4,247.0,16.24,2.51,47324.68,26464.96,85.0,98.0,60.0,10.6,11.9,8.3,1013.3,15.4
35.8754,127.1255,2024-06-03,3.0,27.6,12.8,20.8,27.2,12.1,20.2,0.0,0.0,0.0,0.0,3.64,8.1,16.0,25.69,5.36,52070.96,46800.0,55.0,88.0,28.0,9.8,12.9,7.2,1010.4,22.6
35.8754,127.1255,2024-12-14,3.0,3.5,-4.1,-0.1,-1.2,-7.9,-4.0,0.0,0.0,0.0,0.0,4.99,10.5,337.0,5.89,0.8,35078.35,15023.15,68.0,82.0,50.0,-5.5,-3.5,-7.9,1025.8,0.5
35.8754,127.1255,2025-05-01,61.0,22.1,11.2,16.2,18.4,9.5,13.9,9.9,9.9,0.0,8.0,8.16,17.2,183.0,11.95,2.91,49139.88,19398.5,74.0,98.0,44.0,11.2,15.2,2.5,1008.5,15.8
35.88,128.5962,2024-03-25,61.0,13.4,7.1,9.8,8.7,2.9,6.5,8.6,8.6,0.0,10.0,6.71,13.5,79.0,7.66,1.5,44380.18,2278.27,79.0,95.0,54.0,6.2,7.9,4.3,1016.8,11.5
35.88,128.5962,2024-03-31,3.0,18.3,2.4,11.2,16.6,-0.9,8.9,0.0,0.0,0.0,0.0,4.11,8.8,303.0,20.3,3.22,45199.29,39047.24,58.0,92.0,27.0,1.9,9.3,-0.8,1012.4,11.6
35.88,128.5962,2025-12-22,3.0,7.4,-4.6,0.5,4.5,-8.3,-3.0,0.0,0.0,0.0,0.0,2.3,5.4,55.0,10.66,1.17,34996.66,32400.0,57.0,82.0,31.0,-7.4,0.5,-12.3,1030.7,1.3
35.8808,128.6113,2024-04-20,55.0,18.5,13.8,15.4,18.0,12.8,14.2,4.7,4.7,0.0,13.0,5.7,11.6,90.0,4.47,1.14,47834.27,0.0,81.0,98.0,57.0,11.9,14.3,9.3,1010.9,16.2
35.8808,128.6113,2024-06-15,61.0,34.3,21.5,26.7,36.0,24.2,28.9,4.6,4.6,0.0,6.0,4.05,9.8,275.0,22.6,5.31,52491.2,41025.95,62.0,93.0,33.0,18.2,20.9,15.6,1003.7,30.8
35.8821,129.2298,2024-06-25,3.0,27.8,19.2,23.2,27.4,18.9,23.4,0.0,0.0,0.0,0.0,4.62,10.3,274.0,19.04,4.51,52515.14,25210.7,65.0,81.0,41.0,15.7,19.2,12.5,1009.6,24.4
35.8821,129.2298,2024-07-03,51.0,32.3,24.8,28.1,36.6,28.9,32.1,1.1,1.1,0.0,6.0,5.94,12.7,223.0,20.87,4.77,52313.11,35020.66,80.0,96.0,60.0,24.2,25.5,23.0,1008.6,27.0
35.8924,128.6216,2025-09-04,61.0,33.1,23.1,26.8,37.5,26.8,30.9,4.8,4.8,0.0,9.0,4.15,10.0,91.0,17.78,3.99,46187.72,36799.67,79.0,98.0,52.0,22.7,24.6,21.4,1010.7,29.1
35.9063,128.6097,2025-12-05,71.0,4.1,-4.5,-0.3,-1.4,-10.6,-5.7,0.1,0.0,0.07,1.0,5.99,13.8,300.0,11.48,1.74,35438.0,33318.11,45.0,71.0,27.0,-11.2,-3.6,-13.7,1026.8,1.2
35.9077,128.814,2025-02-23,3.0,2.2,-5.5,-2.1,-4.7,-10.7,-7.9,0.0,0.0,0.0,0.0,7.84,16.5,290.0,17.53,2.07,40264.34,39189.02,42.0,61.0,27.0,-13.7,-10.4,-16.4,1029.8,1.7
35.9115,128.8161,2024-07-15,51.0,27.2,21.2,23.6,30.3,24.2,26.6,1.7,1.7,0.0,8.0,4.79,9.8,76.0,13.05,2.69,51687.32,18308.1,88.0,97.0,73.0,21.4,22.1,20.5,1012.8,23.9
35.9115,128.8161,2025-03-11,3.0,16.6,-0.5,7.5,14.2,-3.1,5.0,0.0,0.0,0.0,0.0,1.75,5.9,239.0,19.81,2.85,42420.32,39600.0,63.0,98.0,24.0,-0.9,3.0,-4.1,1021.0,7.3
35.9315,128.548,2024-07-26,53.0,32.1,25.0,28.3,37.7,30.8,33.5,3.0,3.0,0.0,13.0,5.82,12.7,166.0,22.17,4.86,50818.69,44946.1,82.0,98.0,62.0,24.8,26.1,23.9,1011.7,27.8
35.9315,128.548,2025-03-02,61.0,16.4,5.0,10.8,15.4,1.1,8.8,7.0,7.0,0.0,9.0,6.24,13.3,78.0,6.08,1.39,41199.41,2139.89,84.0,100.0,44.0,7.8,12.3,3.1,1016.2,10.0
35.9422,128.5639,2024-06-08,61.0,24.1,19.0,20.9,23.6,20.0,21.9,8.3,8.3,0.0,13.0,6.04,14.3,199.0,9.95,2.26,52317.55,9331.88,78.0,99.0,52.0,16.5,20.0,12.3,1010.7,21.6
35.9422,128.5639,2024-08-20,63.0,35.1,25.6,29.2,38.7,31.9,34.4,7.3,7.3,0.0,9.0,6.17,14.9,169.0,17.58,4.44,48084.18,41177.41,79.0,98.0,52.0,24.9,26.4,23.4,1010.3,29.4
35.9422,128.5639,2024-10-24,0.0,18.7,8.4,12.7,15.8,5.8,10.4,0.0,0.0,0.0,0.0,4.15,9.8,348.0,15.98,2.62,39498.25,36734.8,68.0,86.0,42.0,6.5,7.9,5.0,1021.5,14.6
35.9422,128.5639,2024-11-18,2.0,8.5,0.4,3.8,3.7,-5.6,-1.3,0.0,0.0,0.0,0.0,5.5,11.7,338.0,12.86,2.32,36671.52,35411.0,39.0,69.0,25.0,-9.2,-3.3,-13.1,1030.4,7.7
35.9422,128.5639,2025-05-24,53.0,16.4,12.4,14.6,14.7,11.6,13.2,4.4,4.4,0.0,11.0,3.93,8.5,47.0,5.82,1.58,51430.96,2851.13,73.0,97.0,59.0,9.6,12.4,7.2,1009.6,16.0
35.9422,128.5639,2025-06-02,53.0,22.2,17.4,19.6,23.8,19.2,20.9,2.7,2.7,0.0,7.0,2.87,6.6,212.0,6.09,1.51,52024.62,0.0,78.0,98.0,67.0,15.6,17.1,14.5,1005.1,19.6
35.9422,128.5639,2025-10-01,3.0,26.1,15.0,20.2,26.2,15.8,21.2,0.0,0.0,0.0,0.0,3.11,7.7,341.0,18.53,3.53,42563.69,39600.0,75.0,99.0,42.0,15.0,17.3,12.3,1013.7,20.7
35.9449,128.5559,2025-07-15,63.0,26.8,19.9,22.8,31.5,22.5,26.1,9.0,9.0,0.0,8.0,3.99,8.8,270.0,18.36,3.39,51721.06,35133.77,88.0,96.0,74.0,20.6,22.4,19.1,996.2,23.8
35.9588,126.9773,2025-03-30,3.0,7.8,-2.7,2.6,2.6,-6.3,-1.5,0.0,0.0,0.0,0.0,5.61,11.6,292.0,17.68,2.28,45027.84,39430.65,57.0,81.0,35.0,-5.7,-2.1,-8.4,1029.6,4.9
35.9599,126.9947,2024-04-23,53.0,22.3,8.4,14.9,22.8,6.9,14.2,0.7,0.7,0.0,3.0,4.07,8.4,177.0,16.41,3.12,48216.0,28988.47,73.0,93.0,45.0,9.7,12.4,6.9,1011.1,16.0
35.9599,126.9947,2025-07-20,3.0,31.8,24.0,27.6,36.8,28.3,32.1,0.0,0.0,0.0,0.0,4.75,9.2,175.0,22.51,4.84,51351.11,47106.19,80.0,94.0,63.0,23.7,25.1,22.5,1012.1,26.6
35.9623,129.4033,2024-03-31,3.0,16.8,2.9,9.7,15.8,0.2,7.6,0.0,0.0,0.0,0.0,2.8,6.5,223.0,20.34,3.08,45203.62,38439.18,70.0,97.0,34.0,3.5,6.9,0.1,1012.3,11.3
35.9623,129.4033,2024-09-06,53.0,28.2,22.5,25.4,31.4,26.0,29.0,2.8,2.8,0.0,9.0,4.61,9.7,19.0,12.58,2.72,45895.2,26055.41,82.0,97.0,70.0,22.1,23.0,20.5,1011.6,26.5
35.9623,129.4033,2024-12-24,3.0,5.9,-2.8,0.3,1.1,-8.8,-4.6,0.0,0.0,0.0,0.0,4.95,10.3,261.0,10.97,1.6,34983.82,32644.26,51.0,72.0,29.0,-9.2,-4.6,-11.6,1026.6,2.0
35.9636,126.7161,2025-02-07,75.0,0.4,-6.4,-4.0,-4.4,-13.6,-10.7,4.4,0.0,3.15,12.0,11.87,21.1,334.0,12.75,0.9,38245.68,33573.0,73.0,84.0,64.0,-8.2,-3.7,-11.1,1021.1,-0.5
35.9636,126.7161,2025-07-01,53.0,29.2,25.1,27.0,35.3,29.9,31.9,1.3,1.3,0.0,5.0,4.83,10.3,217.0,22.29,4.19,52412.01,46264.46,88.0,95.0,79.0,24.8,25.7,23.9,1012.7,27.8
35.9695,126.7145,2025-05-24,51.0,20.7,15.1,17.9,19.2,13.5,15.5,0.6,0.6,0.0,3.0,5.39,11.0,36.0,10.75,3.48,51430.96,6094.99,56.0,74.0,45.0,9.0,11.6,6.2,1008.2,19.3
35.9695,126.7145,2026-01-03,51.0,2.2,-5.8,-1.2,-0.9,-10.4,-5.2,0.1,0.1,0.0,1.0,5.12,10.3,61.0,5.13,0.75,35225.9,8185.89,68.0,87.0,53.0,-6.4,-0.4,-10.5,1027.8,-0.8
35.9756,129.4017,2024-12-07,3.0,6.4,-1.6,1.7,0.4,-6.6,-3.5,0.0,0.0,0.0,0.0,6.03,13.0,273.0,10.83,1.79,35308.75,33626.0,53.0,62.0,39.0,-7.1,-5.5,-9.6,1022.4,3.4
35.9756,129.4017,2025-09-23,51.0,24.9,17.1,20.7,25.2,17.8,21.2,0.7,0.7,0.0,2.0,4.83,11.0,43.0,16.46,3.36,43643.38,30962.75,72.0,85.0,53.0,15.2,17.1,14.3,1020.1,20.7
35.9764,126.7391,2025-09-16,61.0,28.2,22.2,25.3,33.5,26.2,29.7,6.2,6.2,0.0,13.0,5.5,10.9,210.0,15.59,2.9,44592.29,35299.16,92.0,98.0,83.0,23.8,25.2,21.6,1013.1,25.3
35.982,126.7358,2024-09-14,53.0,30.4,24.9,27.2,37.0,30.5,33.0,0.7,0.7,0.0,3.0,3.22,7.0,288.0,19.79,3.96,44837.07,38904.35,87.0,99.0,69.0,24.7,25.5,23.7,1006.6,28.4
35.982,126.7358,2024-09-22,51.0,24.9,19.5,21.9,26.8,19.6,22.5,0.6,0.6,0.0,4.0,5.33,9.8,35.0,15.41,3.38,43746.07,36291.23,76.0,81.0,69.0,17.5,19.7,16.0,1010.9,23.2
35.982,126.7358,2025-02-12,73.0,6.3,0.5,2.1,2.7,-5.9,-2.3,8.1,4.7,2.38,12.0,8.21,15.9,345.0,4.75,0.87,38842.59,4760.19,79.0,96.0,51.0,-1.4,3.1,-7.9,1018.0,0.5
35.9845,126.7163,2025-06-09,51.0,28.5,19.1,22.9,31.9,21.3,25.4,0.1,0.1,0.0,1.0,4.35,9.9,275.0,22.86,4.55,52371.82,37339.93,80.0,98.0,56.0,18.9,19.5,18.0,1007.7,26.0
35.9872,128.3985,2024-02-24,73.0,6.6,-1.4,2.4,1.8,-5.1,-1.4,1.5,0.9,0.42,4.0,4.6,9.5,53.0,7.25,1.17,40287.9,6809.38,69.0,98.0,51.0,-3.0,1.0,-5.3,1029.5,3.7
35.9872,128.3985,2025-06-23,3.0,30.0,16.8,23.7,34.0,18.5,26.4,0.0,0.0,0.0,0.0,3.02,6.0,358.0,27.63,5.51,52558.25,47394.5,74.0,99.0,48.0,18.0,21.0,16.6,1007.5,23.4
35.9872,128.3985,2026-01-14,3.0,4.6,-5.6,-1.1,0.6,-10.1,-5.4,0.0,0.0,0.0,0.0,3.68,7.6,355.0,11.74,1.42,35864.47,32793.48,43.0,59.0,18.0,-12.9,-8.0,-19.2,1023.1,-0.2
35.9872,128.3985,2026-03-13,3.0,10.8,0.9,5.3,5.6,-3.3,1.0,0.0,0.0,0.0,0.0,4.77,10.8,23.0,15.64,2.44,42663.02,37971.18,57.0,89.0,29.0,-3.5,0.1,-6.8,1029.8,7.0
36.0154,129.3518,2024-09-08,53.0,28.2,23.6,25.6,33.4,28.4,30.4,2.1,2.1,0.0,10.0,3.64,8.2,32.0,16.96,3.24,45637.17,40830.36,90.0,99.0,79.0,23.7,24.8,23.1,1014.5,26.9
36.0154,129.3518,2024-12-21,3.0,6.1,-1.7,1.8,-0.4,-8.1,-3.7,0.0,0.0,0.0,0.0,8.02,17.3,270.0,9.31,1.62,34946.25,28800.0,61.0,84.0,35.0,-5.4,-0.2,-9.1,1016.5,2.8
36.0154,129.3518,2025-12-30,1.0,8.1,-0.6,3.5,2.8,-5.5,-1.4,0.0,0.0,0.0,0.0,4.81,9.6,271.0,10.79,2.09,35068.52,32400.0,43.0,77.0,17.0,-9.3,0.1,-15.6,1022.1,4.7
36.0154,129.3518,2026-03-19,3.0,12.4,3.3,8.2,9.0,-0.2,4.7,0.0,0.0,0.0,0.0,5.51,13.1,291.0,19.12,2.76,43493.39,39616.3,63.0,78.0,44.0,1.2,4.1,-0.4,1016.0,10.5
36.0253,129.3393,2023-12-28,1.0,9.1,-1.6,3.1,4.3,-5.4,-1.0,0.0,0.0,0.0,0.0,5.32,10.5,267.0,10.54,1.55,35005.73,32400.0,70.0,98.0,40.0,-2.6,0.8,-5.4,1027.3,3.9
36.0253,129.3393,2025-03-30,3.0,10.6,-2.2,3.8,6.1,-7.8,-1.3,0.0,0.0,0.0,0.0,6.67,14.2,291.0,22.95,3.64,45031.73,41422.95,27.0,46.0,11.0,-14.8,-8.4,-21.2,1027.8,7.7
36.0253,129.3393,2025-08-10,63.0,27.0,20.9,23.7,30.3,24.4,27.1,7.2,7.2,0.0,5.0,4.41,9.6,36.0,21.13,4.01,49309.52,39600.0,85.0,100.0,70.0,20.8,21.9,19.5,1002.3,24.6
36.0253,129.3393,2026-03-21,3.0,18.6,0.6,10.1,14.8,-1.8,6.9,0.0,0.0,0.0,0.0,4.66,10.5,265.0,20.93,3.7,43768.29,39807.12,52.0,99.0,12.0,-2.6,4.2,-11.4,1022.9,10.8
36.0253,129.3393,2026-03-31,63.0,14.7,10.2,12.0,10.8,5.5,8.5,18.0,18.0,0.0,11.0,9.42,18.8,34.0,10.55,1.89,45136.61,16997.47,80.0,97.0,60.0,8.5,10.9,6.7,1009.1,12.7
36.0277,129.3616,2025-07-25,1.0,34.9,24.0,29.6,38.8,28.9,33.7,0.0,0.0,0.0,0.0,3.89,10.4,146.0,26.36,6.16,50953.19,46800.0,65.0,91.0,42.0,21.8,23.7,20.0,1009.9,34.0
36.0443,129.3688,2026-01-06,3.0,7.8,-4.1,0.8,1.8,-10.3,-5.0,0.0,0.0,0.0,0.0,4.8,10.1,242.0,11.28,2.38,35341.3,32400.0,27.0,37.0,13.0,-16.9,-14.3,-19.5,1021.4,1.5
36.0641,129.3826,2024-03-07,51.0,7.9,2.3,5.5,5.2,-2.0,2.0,0.1,0.1,0.0,1.0,4.86,9.6,53.0,6.92,1.36,41907.29,7520.6,70.0,92.0,60.0,0.3,2.7,-2.3,1017.2,6.2
36.0641,129.3826,2024-07-16,63.0,27.7,21.6,24.4,33.3,24.8,28.5,25.9,25.9,0.0,14.0,4.2,9.4,163.0,13.94,2.86,51660.88,14523.6,90.0,98.0,76.0,22.5,24.1,21.1,1012.3,24.7
36.0805,128.411,2024-04-10,3.0,18.0,8.6,12.7,16.5,6.4,11.0,0.0,0.0,0.0,0.0,3.13,6.3,164.0,19.87,3.22,46558.54,41827.07,61.0,72.0,45.0,5.1,8.8,2.9,1025.8,14.3
36.0842,129.3965,2024-07-31,0.0,35.5,25.9,30.7,42.7,29.6,35.8,0.0,0.0,0.0,0.0,4.55,9.3,250.0,26.07,5.99,50362.62,46800.0,68.0,83.0,51.0,23.8,25.6,22.6,1006.0,31.5
36.0842,129.3965,2024-10-09,51.0,20.8,17.5,18.8,18.7,16.1,17.1,0.2,0.2,0.0,2.0,6.77,13.2,33.0,15.29,3.4,41446.79,36854.46,68.0,76.0,60.0,12.7,13.9,11.4,1016.9,18.7
36.0842,129.3965,2024-10-26,3.0,21.0,14.3,17.6,19.8,13.9,17.2,0.0,0.0,0.0,0.0,5.19,10.5,43.0,11.91,2.25,39234.18,33967.5,80.0,98.0,62.0,13.9,15.8,12.1,1021.9,17.7
36.0936,128.4341,2024-06-23,53.0,29.3,22.8,25.4,31.9,26.1,28.8,1.6,1.6,0.0,7.0,4.41,9.8,243.0,12.71,2.94,52608.28,18102.96,84.0,100.0,63.0,22.3,23.7,20.7,998.4,25.4
36.0936,128.4341,2024-08-25,53.0,35.5,24.1,29.1,41.3,29.2,34.4,2.9,2.9,0.0,8.0,3.55,8.1,101.0,20.62,4.64,47482.79,43440.32,74.0,96.0,44.0,23.4,25.5,21.1,1009.6,31.0
36.0936,128.4341,2025-08-04,65.0,32.0,25.1,27.9,38.8,28.5,33.3,79.7,79.7,0.0,21.0,7.36,16.0,181.0,16.93,3.57,49990.93,35666.18,88.0,98.0,67.0,25.6,26.4,24.6,1000.9,28.5
36.0936,128.4341,2025-12-30,2.0,5.2,-2.3,1.2,-0.5,-6.9,-3.4,0.0,0.0,0.0,0.0,4.65,10.9,311.0,10.9,1.5,35045.94,32400.0,56.0,90.0,25.0,-7.5,0.6,-13.0,1023.9,3.1
36.1063,128.4042,2025-12-17,51.0,9.1,2.0,5.9,4.3,-1.7,2.3,0.7,0.7,0.0,3.0,5.43,12.7,305.0,9.45,1.37,34959.39,28800.0,71.0,95.0,41.0,0.6,5.4,-4.1,1022.4,6.6
36.1138,128.3641,2024-03-25,61.0,13.1,6.8,9.5,9.4,3.5,6.9,8.5,8.5,0.0,9.0,5.41,11.4,54.0,7.05,1.38,44386.84,915.02,81.0,94.0,56.0,6.2,7.4,4.4,1017.1,10.7
36.1168,128.3394,2024-02-13,0.0,15.2,-3.7,3.9,11.8,-7.1,0.6,0.0,0.0,0.0,0.0,3.81,7.9,203.0,15.18,2.12,38844.61,37551.33,73.0,93.0,36.0,-1.4,4.7,-4.7,1027.1,1.8
36.1168,128.3394,2025-03-26,3.0,24.6,5.4,14.9,20.5,2.7,11.3,0.0,0.0,0.0,0.0,6.24,13.1,177.0,21.96,5.17,44494.98,40815.17,41.0,86.0,14.0,-0.1,12.2,-5.3,1005.9,16.3
36.1168,128.3394,2025-09-02,55.0,31.3,23.0,26.1,34.0,25.8,29.4,2.4,2.4,0.0,4.0,4.21,8.8,297.0,13.9,3.35,46476.83,26169.82,73.0,98.0,45.0,20.4,24.3,15.8,1009.4,27.3
36.1241,128.1018,2024-11-26,63.0,11.6,5.0,8.7,9.1,-0.2,4.8,21.8,21.8,0.0,13.0,8.63,18.9,264.0,6.48,1.54,35921.08,14597.2,74.0,98.0,39.0,3.7,10.4,-3.6,1012.5,9.4
36.1241,128.1018,2025-03-20,0.0,15.3,-1.6,6.6,11.0,-4.9,2.9,0.0,0.0,0.0,0.0,6.04,13.8,264.0,21.11,3.26,43662.89,40256.18,59.0,88.0,31.0,-1.7,3.0,-5.5,1019.8,5.5
36.1252,128.3566,2025-03-31,3.0,14.8,-1.7,6.9,11.8,-5.0,3.5,0.0,0.0,0.0,0.0,2.72,7.2,281.0,19.76,3.19,45176.05,39600.0,47.0,86.0,20.0,-5.3,-2.2,-8.0,1026.1,8.9
36.1309,128.331,2024-09-02,63.0,34.5,22.6,28.1,37.5,26.6,31.3,3.9,3.9,0.0,3.0,3.34,7.8,18.0,15.12,3.83,46445.52,29517.8,65.0,97.0,37.0,20.2,23.3,17.7,1009.0,30.6
36.1309,128.331,2025-07-26,3.0,34.1,23.6,29.0,40.4,29.0,34.5,0.0,0.0,0.0,0.0,3.28,7.5,145.0,25.29,5.61,50903.55,46800.0,75.0,97.0,55.0,23.7,24.5,22.8,1008.4,29.2
36.1375,128.1166,2024-07-14,63.0,28.2,22.9,24.9,31.8,26.6,28.7,6.4,6.4,0.0,16.0,3.83,8.8,104.0,16.05,3.28,51842.15,29595.91,86.0,98.0,70.0,22.3,22.7,22.0,1010.0,25.8
36.1375,128.1166,2024-08-07,63.0,33.1,24.8,28.6,40.2,30.9,35.0,4.3,4.3,0.0,4.0,2.35,9.8,297.0,22.31,4.73,49657.97,43862.26,82.0,99.0,60.0,25.0,26.2,24.0,1006.9,29.4
36.1389,128.3144,2025-01-26,51.0,7.2,-3.5,1.7,3.4,-6.7,-1.6,0.4,0.4,0.0,2.0,2.01,5.5,77.0,6.88,0.97,36875.03,16472.44,71.0,93.0,41.0,-3.6,1.4,-5.3,1026.8,2.9
36.1389,128.3144,2025-04-26,3.0,23.1,5.3,14.0,19.9,2.0,10.3,0.0,0.0,0.0,0.0,6.45,13.4,274.0,25.7,5.43,48594.21,46800.0,33.0,55.0,20.0,-3.2,0.5,-6.4,1018.4,14.6
36.1389,128.3144,2025-07-19,65.0,26.1,22.5,23.8,30.0,25.6,27.1,60.8,60.8,0.0,16.0,5.58,12.1,172.0,6.75,1.26,51492.37,8445.12,96.0,98.0,90.0,23.1,24.4,22.2,1010.4,23.6
36.1389,128.3144,2026-01-24,71.0,-0.8,-6.3,-3.0,-5.7,-12.7,-9.2,0.1,0.0,0.07,1.0,6.89,14.7,296.0,13.14,1.64,36647.95,34687.75,45.0,75.0,13.0,-14.5,-5.1,-26.2,1024.6,-0.2
36.1543,128.4287,2024-11-07,1.0,14.9,3.0,8.3,14.0,0.0,6.3,0.0,0.0,0.0,0.0,1.91,4.0,348.0,12.73,1.7,37764.44,36000.0,71.0,84.0,58.0,3.2,7.6,-1.1,1029.9,8.8
36.1543,128.4287,2025-09-19,3.0,23.6,17.5,20.2,23.5,18.9,21.0,0.0,0.0,0.0,0.0,3.16,7.2,84.0,9.01,2.11,44187.59,5246.44,74.0,89.0,57.0,15.2,16.4,14.4,1017.7,21.2
36.1842,127.0978,2025-08-10,3.0,29.4,21.0,25.1,33.8,23.1,28.6,0.0,0.0,0.0,0.0,3.89,8.2,20.0,24.29,4.75,49339.85,46800.0,80.0,95.0,60.0,21.2,22.9,19.8,1001.7,25.1
36.289,127.241,2024-06-17,3.0,29.5,16.2,23.2,29.6,17.2,23.9,0.0,0.0,0.0,0.0,2.66,6.1,289.0,20.73,4.56,52666.47,38455.69,61.0,94.0,33.0,14.0,16.4,11.4,1008.2,24.0
36.3005,127.3248,2025-06-26,51.0,26.7,18.8,21.8,28.2,20.0,23.6,0.7,0.7,0.0,7.0,3.78,9.2,241.0,17.27,3.48,52646.18,23795.97,83.0,99.0,58.0,18.5,19.8,17.6,1009.3,21.8
36.3005,127.3248,2025-11-29,1.0,12.0,-3.1,4.3,8.7,-7.1,0.9,0.0,0.0,0.0,0.0,4.22,9.6,182.0,10.92,1.47,35685.86,32997.45,72.0,88.0,34.0,-0.8,7.2,-6.2,1018.2,1.6
36.3037,127.4542,2024-02-15,73.0,12.2,1.1,7.0,11.7,-3.5,4.3,7.5,6.4,0.77,14.0,5.96,12.3,286.0,2.69,0.42,39075.75,6489.14,92.0,100.0,73.0,5.7,12.1,-2.7,1019.4,8.1
36.3037,127.4542,2025-04-12,63.0,22.9,4.5,13.7,19.2,0.4,11.0,11.9,11.9,0.0,8.0,6.52,14.1,130.0,11.75,2.93,46823.61,17394.93,65.0,98.0,22.0,5.9,10.6,0.2,1007.1,13.0
36.3048,127.3495,2024-07-09,63.0,26.5,23.0,24.4,31.4,26.6,28.6,32.0,32.0,0.0,22.0,6.22,12.2,211.0,5.92,1.33,52183.68,0.0,94.0,99.0,86.0,23.3,24.2,22.2,1004.8,24.3
36.3164,127.3783,2025-01-04,3.0,5.7,-3.5,0.3,1.3,-6.7,-3.4,0.0,0.0,0.0,0.0,3.67,8.5,293.0,10.52,1.14,35173.7,32400.0,65.0,83.0,33.0,-6.0,-3.3,-9.5,1027.4,0.9
36.3164,127.3783,2026-01-28,3.0,0.3,-7.1,-4.1,-5.7,-12.0,-9.2,0.0,0.0,0.0,0.0,4.46,11.2,315.0,13.18,1.5,37015.65,35250.54,40.0,66.0,21.0,-16.3,-10.1,-19.9,1029.9,0.3
36.3246,127.3949,2023-10-28,2.0,18.8,7.7,13.6,17.5,6.3,12.6,0.0,0.0,0.0,0.0,2.41,5.5,352.0,13.65,2.22,39034.11,36000.0,76.0,98.0,53.0,9.1,13.1,6.2,1018.7,13.8
