매장,매장명,지역,형태,폐점여부,오픈일,평수,실평수,창고,계약면적(㎡),진열평수,신주소,위도,경도,매장인원,입고도우미PO,일평균매출,일평균물동량
11139,진해신항만점,창원팀,직영점,영업,2024-09-26,196.0,181.0,15.0,733.63,175.0,경상남도 창원시 진해구 신항동로 121 (용원동) ,35.0884,128.815,9.3,0.5,10782750.0,216.0
11046,진해자은점,창원팀,직영점,영업,2023-02-24,244.0,227.0,17.0,1460.06,214.0,경상남도 창원시 진해구 장복대로 171(자은동) ,35.1551,128.7127,5.2,0.5,6123821.428571428,122.0
10820,진해장천점,창원팀,직영점,영업,2018-06-30,330.0,280.0,50.0,1764.0,265.0,경상남도 창원시 진해구 충장로 666 (장천동) ,35.1301,128.7035,9.2,0.5,10422589.285714284,208.0
10479,진해중앙점,창원팀,직영점,영업,2013-02-01,140.0,136.0,4.0,599.0,127.0,경상남도 창원시 진해구 충장로130번길 6 (화천동) ,35.1515,128.666,6.2,0.4,5745446.428571428,115.0
11170,창녕점,창원팀,직영점,영업,2025-03-28,272.2,255.0,17.2,899.83,249.0,경상남도 창녕군 창녕읍 조산서재골로 29-4 ,35.5386,128.4887,7.1,0.4,10587107.142857144,212.0
11143,창원대방점,창원팀,직영점,영업,2024-10-31,224.7,216.0,8.7,1303.6,203.0,경상남도 창원시 성산구 가양로124번길 4 (대방동) ,35.209,128.7067,9.3,0.5,10428303.57142857,209.0
10929,창원마산어시장점,창원팀,직영점,영업,2020-04-03,228.0,212.0,16.0,2073.15,206.0,경상남도 창원시 마산합포구 동서동2길 60 (신포동2가) ,35.202,128.5742,9.9,0.8,11059910.714285716,221.0
10197,창원반송시장점,창원팀,직영점,영업,2009-08-17,99.0,96.0,3.0,406.0,85.0,경상남도 창원시 성산구 반송로 148-6 (반림동) ,35.236,128.6713,6.3,0.5,6247053.571428572,125.0
10614,창원상남2호점,창원팀,직영점,영업,2016-07-15,346.0,326.0,20.0,1138.0,306.0,경상남도 창원시 성산구 마디미로4번길 1 (상남동) ,35.2237,128.6853,10.0,0.5,12639017.857142856,253.0
10871,창원상남본점,창원팀,직영점,영업,2019-03-10,575.0,483.0,92.0,3228.45,440.0,경남 창원시 성산구 상남로 88 ,35.2213,128.6812,13.2,0.8,15024196.42857143,300.0
10983,창원중동점,창원팀,직영점,영업,2021-09-30,250.0,250.0,0.0,1457.4,237.0,경남 창원시 의창구 중동중앙로 83 (중동) ,35.2593,128.6275,11.6,0.8,15746767.857142856,315.0
11090,천안구성점,충남팀,직영점,영업,2023-12-14,301.1,252.0,49.1,969.24,237.0,충청남도 천안시 동남구 천안대로 548 (구성동) ,36.7971,127.1651,14.0,0.8,16226089.285714284,325.0
10657,천안본점,충남팀,직영점,영업,2017-01-07,310.0,300.0,10.0,1063.0,285.0,충청남도 천안시 동남구 만남로 24 (신부동) ,36.8185,127.1547,16.6,2.1,22218017.85714286,444.0
10765,천안불당2호점,충남팀,직영점,영업,2018-07-26,270.0,250.0,20.0,1443.0,230.0,충청남도 천안시 서북구 불당24로 45-9 (불당동) ,36.8232,127.1072,10.6,1.2,11185517.857142856,224.0
10764,천안불당점,충남팀,직영점,영업,2019-01-27,332.0,282.0,50.0,2999.09,246.0,충청남도 천안시 서북구 불당34길 8 (불당동) ,36.8056,127.1062,9.9,0.8,12863946.42857143,257.0
10648,천안성정2호점,충남팀,직영점,영업,2016-12-09,344.0,324.0,20.0,1150.0,295.0,충청남도 천안시 서북구 서부17길 4 (성정동) ,36.824,127.1373,11.6,0.8,12971142.857142856,259.0
11163,천안신당점,충남팀,직영점,영업,2025-03-20,312.7,282.9,29.8,998.48,267.9,충청남도 천안시 서북구 천안대로 1331 (신당동) ,36.8599,127.1513,10.8,0.6,13369642.857142856,267.0
10535,천안쌍용사거리점,충남팀,직영점,영업,2014-01-25,170.0,170.0,0.0,1280.0,159.0,"충청남도 천안시 서북구 불당대로 273 (쌍용동) 쌍용빌딩 1층,지하1층",36.8002,127.1263,6.7,0.3,8105303.571428572,162.0
10233,천안쌍용점,충남팀,직영점,영업,2010-04-15,200.0,195.0,5.0,753.0,182.0,충청남도 천안시 서북구 차돌들길 7-13 (쌍용동) ,36.7965,127.1285,11.0,1.1,12745035.714285716,255.0
10431,천안중앙시장점,충남팀,직영점,영업,2012-08-10,102.6,77.6,25.0,294.0,59.6,충청남도 천안시 동남구 사직로 6-1 (사직동) ,36.8007,127.1497,6.0,0.3,7920232.142857143,158.0
10756,천안청수지구점,충남팀,직영점,영업,2018-02-09,268.0,252.0,16.0,1115.0,239.0,충청남도 천안시 동남구 남부대로 322 (청당동) ,36.7813,127.1529,12.4,0.9,15549339.285714284,311.0
11205,천왕역점,관악팀,직영점,영업,2025-09-27,326.3,301.0,25.3,0.0,293.0,서울특별시 구로구 오리로 1165 (오류동) ,37.4875,126.8376,9.0,0.6,10196053.57142857,204.0
10824,천호본점,강동팀,직영점,영업,2018-08-17,265.0,250.0,15.0,1460.0,244.0,서울특별시 강동구 천호대로 1012 (성내동) ,37.5381,127.1242,13.1,0.7,15353142.857142856,307.0
10328,철산역점,안산팀,직영점,영업,2011-06-16,330.0,320.0,10.0,1553.0,305.0,경기도 광명시 오리로 865 (철산동) ,37.4752,126.8658,15.5,1.7,21532964.285714287,431.0
10876,청량리역점,종로팀,직영점,영업,2019-05-14,200.0,180.0,20.0,661.16,146.0,서울특별시 동대문구 왕산로 195 (청량리동) ,37.5802,127.0446,12.9,0.8,17416410.714285713,348.0
10903,청주강서점,충북팀,직영점,영업,2019-07-19,336.0,300.0,36.0,1421.19,278.0,충청북도 청주시 흥덕구 가로수로1164번길 41-56 (강서동) ,36.6261,127.4296,10.6,0.8,14035142.857142856,281.0
10285,청주금천점,충북팀,직영점,영업,2011-01-18,124.0,112.0,12.0,419.0,108.0,충청북도 청주시 상당구 중고개로 311 (금천동) ,36.6292,127.5058,6.9,0.5,8501160.714285715,170.0
11141,청주동남지구점,충북팀,직영점,영업,2024-10-04,212.8,207.7,5.1,1091.1,201.7,충청북도 청주시 상당구 중고개로141번길 11-9 (용암동) ,36.6172,127.5173,6.0,0.6,6768142.857142857,135.0
10974,청주방서점,충북팀,직영점,영업,2021-06-30,306.0,272.0,34.0,985.0,250.0,충청북도 청주시 상당구 단재로 309 (방서동)[*미고시] ,36.6028,127.5033,12.2,0.8,13643357.142857144,273.0
10671,청주본점,충북팀,직영점,영업,2017-03-30,680.0,547.0,133.0,2533.0,511.0,충청북도 청주시 상당구 성안로 19-2 (북문로1가) ,36.635,127.4895,10.8,0.7,15456089.285714284,309.0
10815,청주분평2호점,충북팀,직영점,영업,2018-07-11,278.0,228.0,50.0,1492.0,208.0,충청북도 청주시 서원구 청남로 2018 (분평동) ,36.6123,127.4856,6.5,0.4,7703339.285714285,154.0
10441,청주분평점,충북팀,직영점,영업,2012-09-22,147.0,147.0,0.0,882.0,138.0,충청북도 청주시 서원구 1순환로 1109(분평동) ,36.6066,127.49,3.4,0.3,4437410.714285715,89.0
10982,청주사창점,충북팀,직영점,영업,2021-10-22,288.0,261.0,27.0,1140.3,248.0,충청북도 청주시 서원구 사직대로 122(사창동) ,36.6346,127.461,14.6,0.8,18471375.0,369.0
10684,청주산남2호점,충북팀,직영점,영업,2017-04-21,360.0,300.0,60.0,1188.0,278.0,충청북도 청주시 서원구 1순환로 892 (산남동) ,36.6161,127.4701,12.3,0.8,16382946.42857143,328.0
11155,청주송정점,충북팀,직영점,영업,2024-12-25,360.0,278.0,82.0,1176.41,263.0,충북 청주시 흥덕구 공단로 137 ,36.6426,127.4359,4.9,0.5,6779607.142857143,136.0
10706,청주신봉네거리점,충북팀,직영점,영업,2017-06-30,324.0,308.0,16.0,958.0,293.0,충청북도 청주시 흥덕구 사운로 301 (신봉동) ,36.6538,127.4708,10.3,0.8,12141517.857142856,243.0
10880,청주오송점,충북팀,직영점,영업,2019-03-31,308.0,264.0,44.0,1144.16,235.0,충청북도 청주시 흥덕구 오송읍 오송생명로 158 ,36.6322,127.3267,10.0,0.6,12726339.285714284,255.0
11187,청주용정점,충북팀,직영점,영업,2025-07-10,314.4,250.4,64.0,990.13,228.4,충청북도 청주시 상당구 1순환로 1496 (용정동) ,36.626,127.52,8.2,0.5,8712785.714285715,174.0
10606,청주율량2지구점,충북팀,직영점,영업,2016-04-15,301.0,287.0,14.0,1342.0,272.0,충청북도 청주시 청원구 충청대로 98 (율량동) ,36.6649,127.4936,10.5,0.8,12330035.714285716,247.0
11131,청주주중점,충북팀,직영점,영업,2024-08-15,300.16,251.0,49.16,992.8,236.0,충청북도 청주시 청원구 충청대로 233 (주중동) ,36.6778,127.497,10.4,0.6,11797803.57142857,236.0
11228,청평점,구리팀,직영점,영업,2026-02-12,340.96,300.29,40.67,0.0,292.29,경기도 가평군 청평면 경춘로 763 ,37.7355,127.4133,6.4,0.0,8587017.857142856,172.0
10407,춘천거두점,춘천원주팀,직영점,영업,2012-04-28,114.0,102.0,12.0,424.0,98.0,강원도 춘천시 동내면 춘천순환로 62 ,37.8552,127.7507,6.9,0.5,8105839.285714285,162.0
10228,춘천명동점,춘천원주팀,직영점,영업,2010-03-23,140.0,134.0,6.0,698.0,95.0,강원도 춘천시 명동길 3-1 (조양동) ,37.8798,127.728,8.9,0.5,9582517.857142856,192.0
10769,춘천소양로점,춘천원주팀,직영점,영업,2019-02-28,349.0,329.0,20.0,1543.35,307.0,강원도 춘천시 소양로 206 (소양로1가) ,37.8913,127.7261,12.5,0.5,13974839.285714284,279.0
10736,춘천온의점,춘천원주팀,직영점,영업,2018-03-03,393.0,373.0,20.0,2178.0,358.0,강원도 춘천시 춘천로 7 (온의동) ,37.866,127.7209,10.9,0.8,14004589.285714284,280.0
11089,춘천퇴계2호점,춘천원주팀,직영점,영업,2023-12-30,225.0,169.0,56.0,988.89,163.0,강원특별자치도 춘천시 안마산로 85 (퇴계동) ,37.8557,127.7255,5.5,0.5,6140285.714285715,123.0
10740,춘천퇴계본점,춘천원주팀,직영점,영업,2018-05-13,403.0,383.0,20.0,1328.0,361.0,강원도 춘천시 영서로2141번길 7 (퇴계동) ,37.8572,127.735,11.0,0.6,11896785.714285716,238.0
10467,춘천퇴계점,춘천원주팀,직영점,영업,2012-11-30,160.0,145.0,15.0,664.0,143.0,강원도 춘천시 퇴계농공로 15 (석사동) ,37.8517,127.745,7.2,0.5,8254642.857142857,165.0
10859,춘천후평점,춘천원주팀,직영점,영업,2019-01-18,100.0,93.0,7.0,287.26,89.0,강원도 춘천시 후석로 338 (후평동) ,37.8811,127.7493,6.6,0.2,7624964.285714285,152.0
10487,충남보령점,대전팀,직영점,영업,2013-03-08,248.0,205.0,43.0,964.0,178.0,충청남도 보령시 큰오랏1길 8 (동대동) ,36.3485,126.605,12.5,1.1,13238589.285714284,265.0
10417,충남홍성본점,충남팀,직영점,영업,2012-06-06,149.2,137.9,11.3,564.0,133.9,충청남도 홍성군 홍성읍 내포로 8 ,36.6009,126.6662,6.9,0.5,7825607.142857143,157.0
10802,충주법원사거리점,충북팀,직영점,영업,2018-04-22,297.0,281.0,16.0,999.0,261.0,충청북도 충주시 국원대로 118 (교현동) ,36.9819,127.9286,11.5,0.8,12286000.0,246.0
11075,충주용산점,충북팀,직영점,영업,2023-10-25,272.0,245.0,27.0,897.85,232.0,충청북도 충주시 남산1길 8 (용산동) ,36.9639,127.9474,8.5,0.8,13384375.0,268.0
10501,충주점,충북팀,직영점,영업,2013-05-15,169.0,148.0,21.0,768.0,135.0,충청북도 충주시 충인2길 1 (충의동) ,36.9732,127.9298,8.5,0.8,9343375.0,187.0
10494,칠곡왜관점,경북팀,직영점,영업,2013-04-06,196.0,180.0,16.0,640.0,167.0,경상북도 칠곡군 왜관읍 관문로 34 ,35.9872,128.3985,10.3,0.3,12068053.57142857,241.0
10946,칠곡중리2호점,경북팀,직영점,영업,2020-11-13,212.0,178.0,34.0,853.0,165.0,경상북도 칠곡군 석적읍 유학로 1 ,36.0805,128.411,8.2,0.8,8901285.714285715,178.0
71790,커넥트현대부산점,서부산팀,유통점,영업,2024-09-04,309.2,282.0,27.2,1199.4,274.0,부산광역시 동구 범일로 125 (범일동) ,35.1413,129.0586,6.2,0.5,,
10700,코엑스몰점,강남팀,직영점,영업,2017-07-01,197.0,190.0,7.0,666.59,184.0,서울특별시 강남구 봉은사로 524 (삼성동) ,37.513,127.0571,9.4,1.4,20579500.0,412.0
70730,탑마트가곡점,서부산팀,유통행사,영업,2007-10-25,23.0,22.0,1.0,0.0,18.0,경상남도 밀양시 가곡7길 24 ,35.4738,128.7658,0.0,0.0,,
71719,탑마트감천점,서부산팀,유통점,영업,2021-10-11,27.0,27.0,0.0,0.0,23.0,부산광역시 사하구 감천로 29(감천동) ,35.0919,128.9961,1.0,0.0,,
70536,탑마트경주동부점,울산팀,유통행사,영업,2009-01-13,13.0,13.0,0.0,0.0,9.0,경상북도 경주시 중앙로 60 ,35.8453,129.212,0.7,0.0,,
70560,탑마트경주황성점,울산팀,유통점,영업,2005-10-28,30.0,30.0,0.0,0.0,26.0,경상북도 경주시 용담로104번길 25 (황성동) ,35.8664,129.2111,0.7,0.0,,
70633,탑마트고성점,창원팀,유통행사,영업,2006-10-26,20.5,19.5,1.0,0.0,15.5,경상남도 고성군 고성읍 성내로 28 ,34.9761,128.3124,0.7,0.0,,
70307,탑마트금사점,동부산팀,유통점,영업,2025-05-23,107.0,92.0,15.0,353.1,88.0,부산광역시 금정구 공단서로 22 (금사동) ,35.2167,129.1106,1.0,0.0,,
70795,탑마트기장서부점,동부산팀,유통행사,영업,2008-02-22,48.0,45.0,3.0,0.0,41.0,부산광역시 기장군 기장읍 읍내로 49 ,35.2454,129.2099,1.0,0.0,,
70028,탑마트기장점,동부산팀,유통행사,영업,2006-10-24,26.0,26.0,0.0,0.0,22.0,부산광역시 기장군 기장읍 대청로71번길 5 ,35.237,129.2175,1.0,0.0,,
70590,탑마트김해구산점,서부산팀,유통행사,영업,2006-03-07,15.0,14.0,1.0,0.0,10.0,경상남도 김해시 구산로 50 ,35.2485,128.8741,0.0,0.0,,
70858,탑마트김해삼방점,서부산팀,유통행사,영업,2008-09-27,7.5,6.5,1.0,0.0,2.5,경상남도 김해시 활천로255번길 16 ,35.2441,128.9075,0.0,0.0,,
70856,탑마트남부민점,서부산팀,유통행사,영업,2012-04-20,12.0,12.0,0.0,0.0,8.0,부산광역시 서구 충무대로 246 현대타운 ,35.0927,129.0244,0.0,0.0,,
71309,탑마트뉴창원점,창원팀,유통점,영업,2012-02-15,100.0,90.0,10.0,330.0,86.0,경상남도 창원시 의창구 사화로17번길 11 (팔용동) ,35.2585,128.6103,7.1,0.0,,
71567,탑마트대구점,대구팀,유통점,영업,2017-09-01,151.0,141.0,10.0,498.0,135.0,"대구광역시 중구 중앙대로66길 20 (남산동, 반월당효성해링턴플레이스) ",35.8617,128.5933,4.6,0.2,,
70031,탑마트마산점,창원팀,유통행사,영업,2011-02-15,55.0,55.0,0.0,0.0,51.0,경상남도 창원시 마산합포구 오동동14길 29 ,35.2053,128.5808,1.0,0.0,,
71699,탑마트마산호계점,창원팀,유통점,영업,2020-11-20,20.0,20.0,0.0,0.0,16.0,경상남도 창원시 마산회원구 내서읍 호계안길 97 ,35.2588,128.5218,0.0,0.0,,
70967,탑마트문덕점,울산팀,유통행사,영업,2009-07-23,17.0,17.0,0.0,0.0,13.0,경상북도 포항시 남구 오천읍 원동로 33 ,35.9664,129.402,0.0,0.0,,
71690,탑마트물금역점,동부산팀,유통행사,영업,2020-07-03,22.9,22.9,0.0,0.0,18.9,경상남도 양산시 물금읍 물금중앙길 18 ,35.3099,128.985,0.0,0.0,,
70440,탑마트밀양삼문점,서부산팀,유통점,영업,2004-10-15,18.0,17.0,1.0,0.0,13.0,경상남도 밀양시 삼문중앙로 13 (삼문동) ,35.4841,128.7537,0.7,0.0,,
71014,탑마트밀양신촌점,서부산팀,유통행사,영업,2009-11-25,16.0,16.0,0.0,0.0,12.0,경상남도 밀양시 창밀로 3561 ,35.5047,128.7385,0.7,0.0,,
70436,탑마트반송점,동부산팀,유통점,영업,2007-08-10,9.0,9.0,0.0,0.0,5.0,부산광역시 해운대구 윗반송로 8 (반송동) ,35.2297,129.1505,0.0,0.0,,
70045,탑마트삼천포점,창원팀,유통점,영업,2000-10-27,50.0,48.0,2.0,0.0,44.0,"경상남도 사천시 동금2길 15 (동금동, 경남아파트) ",34.9323,128.0785,1.7,0.0,,
71024,탑마트서대신점,서부산팀,유통행사,영업,2009-12-01,16.0,16.0,0.0,0.0,12.0,부산광역시 서구 대영로 5 ,35.1109,129.013,0.7,0.0,,
70201,탑마트신다대포점,서부산팀,유통점,영업,2003-10-09,57.0,57.0,0.0,0.0,53.0,부산광역시 사하구 다송로 58 (다대동) ,35.0625,128.9833,1.7,0.0,,
70620,탑마트신평점,서부산팀,유통점,영업,2006-08-25,89.0,74.0,15.0,0.0,70.0,부산광역시 사하구 하신중앙로 210 (신평동) ,35.0971,128.9623,3.1,0.0,,
71839,탑마트양산북부점,동부산팀,유통행사,영업,2026-03-25,50.1,45.63,4.47,0.0,41.63,경상남도 양산시 북안북7길 28 (북부동) ,35.3493,129.0425,0.7,0.0,,
70786,탑마트영도동삼2호점,서부산팀,유통점,영업,2008-01-24,48.0,45.0,3.0,0.0,41.0,부산광역시 영도구 동삼로 56 (동삼동) ,35.0784,129.0708,1.7,0.0,,
71023,탑마트영천점,울산팀,유통행사,영업,2009-11-26,42.0,40.0,2.0,0.0,36.0,경상북도 영천시 동부로 64 ,35.9762,128.9481,1.0,0.0,,
70701,탑마트우현점,울산팀,유통행사,영업,2007-06-07,12.1,12.1,0.0,0.0,0.0,경상북도 포항시 북구 중앙로419번길 29 탑마트 ,36.0497,129.359,1.0,0.0,,
71008,탑마트울산화봉점,울산팀,유통행사,영업,2014-03-08,14.0,12.0,2.0,0.0,1.0,울산광역시 북구 화봉로 79 ,35.5888,129.368,0.0,0.0,,
70765,탑마트장림점,서부산팀,유통행사,영업,2007-12-12,63.08,63.08,0.0,0.0,59.08,부산광역시 사하구 다대로 296 ,35.0759,128.9763,2.0,0.0,,
71704,탑마트장승포점,창원팀,유통점,영업,2021-02-26,20.0,20.0,0.0,0.0,16.0,경상남도 거제시 신부로 42-15 (장승포동) ,34.8709,128.7304,0.0,0.0,,
71470,탑마트정관점,동부산팀,유통행사,영업,2014-12-18,23.0,23.0,0.0,0.0,19.0,부산광역시 기장군 정관읍 산단1로 133 ,35.3191,129.1801,0.7,0.0,,
70330,탑마트주약점,창원팀,유통행사,영업,2008-05-06,15.0,15.0,0.0,0.0,11.0,경상남도 진주시 진주대로 784 ,35.1714,128.0954,0.7,0.0,,
70853,탑마트죽도점,울산팀,유통행사,영업,2008-09-05,16.0,16.0,0.0,0.0,0.0,경상북도 포항시 북구 죽도로 90 ,36.033,129.3703,0.7,0.0,,
70036,탑마트진주점,창원팀,유통점,영업,2000-06-26,439.0,413.0,26.0,1449.0,405.0,경상남도 진주시 도동로 251 (하대동) ,35.1929,128.1213,10.7,0.3,,
71761,탑마트진해경화점,창원팀,유통점,영업,2023-08-22,25.8,25.8,0.0,0.0,21.8,경상남도 창원시 진해구 충장로 281-9 (경화동) ,35.1536,128.6821,0.7,0.0,,
70729,탑마트진해점,창원팀,유통행사,영업,2007-10-18,29.0,27.0,2.0,0.0,23.0,경상남도 창원시 진해구 충장로523번길 7 ,35.1428,128.7022,0.0,0.0,,
70918,탑마트창원동읍점,창원팀,유통행사,영업,2009-02-19,11.0,10.0,1.0,0.0,6.0,경상남도 창원시 의창구 동읍 동읍로 1-10 ,35.2776,128.6836,0.0,0.0,,
70861,탑마트창원반지점,창원팀,유통행사,영업,2008-10-09,24.0,22.0,2.0,0.0,18.0,경남 창원시 성산구 창원천로 288 지하 1층(대동그린코아) ,35.2453,128.6698,0.0,0.0,,
70981,탑마트청도점,대구팀,유통행사,영업,2009-08-20,14.0,13.3,0.7,0.0,9.3,경상북도 청도군 청도읍 고수동4길 7-11 ,35.6426,128.7456,0.7,0.0,,
71185,탑마트초량점,서부산팀,유통행사,영업,2011-01-18,16.0,16.0,0.0,0.0,12.0,부산광역시 동구 초량로13번길 53 ,35.1168,129.0395,0.0,0.0,,
71496,탑마트충무공점,창원팀,유통행사,영업,2015-07-15,25.0,22.0,3.0,0.0,18.0,경상남도 진주시 에나로128번길 28 ,35.1757,128.1449,0.0,0.0,,
70592,탑마트통영점,창원팀,유통행사,영업,2006-03-22,20.4,20.4,0.0,0.0,16.4,경상남도 통영시 미수해안로 164-13 (봉평동) ,34.8322,128.4139,1.0,0.0,,
70830,탑마트해운대점,동부산팀,유통행사,영업,2008-06-20,8.0,8.0,0.0,0.0,0.0,부산광역시 해운대구 좌동로 38 ,35.1689,129.1711,0.7,0.0,,
70905,탑마트호탄점,창원팀,유통행사,영업,2009-01-08,20.0,20.0,0.0,0.0,16.0,경상남도 진주시 동부로 73 ,35.1617,128.115,0.0,0.0,,
10971,태백황지점,강릉속초팀,직영점,영업,2021-06-26,217.0,202.0,15.0,1067.1,196.0,강원도 태백시 황지로 168 (황지동) ,37.1737,128.9915,11.0,0.6,13410571.42857143,268.0
10317,태안터미널점,충남팀,직영점,영업,2011-05-05,210.0,200.0,10.0,830.0,173.0,충청남도 태안군 태안읍 동백로 309 ,36.7482,126.3041,9.6,0.9,10223875.0,204.0
11106,태안평천점,충남팀,직영점,영업,2024-05-11,283.79,216.0,67.79,973.0,203.0,충청남도 태안군 태안읍 서해로 1931 ,36.7522,126.3195,5.7,0.3,7061142.857142857,141.0
10854,통영무전점,창원팀,직영점,영업,2019-02-14,300.0,280.0,20.0,991.04,265.0,경상남도 통영시 남해안대로 581 (무전동) ,34.8569,128.4405,9.5,0.5,10770303.57142857,215.0
11144,통영북신점,창원팀,직영점,영업,2024-10-23,240.5,197.0,43.5,818.78,177.0,경상남도 통영시 중앙로 273 (북신동) ,34.8548,128.4282,6.9,0.5,7955410.714285715,159.0
10429,통영항남점,창원팀,직영점,영업,2012-07-31,178.0,138.0,40.0,510.0,122.0,경상남도 통영시 항남3길 4 (항남동) ,34.842,128.4214,6.5,0.8,6577000.0,132.0
10461,파주교하점,일산팀,직영점,영업,2012-11-28,101.0,98.0,3.0,341.0,87.0,경기도 파주시 청석로 260 (동패동) ,37.7251,126.7177,7.1,0.7,7107875.0,142.0
10904,파주목동동점,일산팀,직영점,영업,2019-08-15,410.0,376.0,34.0,2549.75,368.0,경기도 파주시 청암로17번길 17 (목동동) ,37.7294,126.7369,21.9,1.7,20394125.0,408.0
11081,파주문산2호점,일산팀,직영점,영업,2023-11-25,509.0,411.0,98.0,1720.96,382.0,경기도 파주시 문산읍 당동1로 38 ,37.8633,126.7748,10.3,0.5,11131250.0,223.0
10948,파주문산점,일산팀,직영점,영업,2021-05-30,134.0,120.0,14.0,598.64,109.0,경기도 파주시 문산읍 문향로67번길 1 ,37.8579,126.7849,7.2,0.5,6832660.714285715,137.0
