temperature_2m_min,temperature_2m_max,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,relative_humidity_2m_mean,soil_temperature_0_to_7cm_mean,평수,실평수,진열평수,창고,계약면적(㎡),매장인원,입고도우미PO,일평균매출,일평균물동량,형태,매장명,지역,위도,경도,매장,발생일시,incident_id,label
-11.1,-6.6,0.9,0.63,0.0,28.2,61,-3.8,135.0,109.0,98.0,26.0,475.0,12.9,0.8,14517750.0,290.0,직영점,오류동점,관악팀,37.4964,126.8439,10121.0,2025-02-07,NEG-10121.0-2025-02-07,0
16.6,23.5,6.1,0.0,6.1,15.5,82,19.5,188.0,182.0,176.0,6.0,753.0,9.2,0.8,10497892.857142856,210.0,직영점,간석점,남인천팀,37.4601,126.709,10130.0,2025-10-16,NEG-10130.0-2025-10-16,0
-3.8,4.4,0.0,0.0,0.0,11.6,62,0.8,188.0,182.0,176.0,6.0,753.0,9.2,0.8,10497892.857142856,210.0,직영점,간석점,남인천팀,37.4601,126.709,10130.0,2026-03-08,NEG-10130.0-2026-03-08,0
1.9,14.2,1.5,0.0,1.5,18.8,73,8.7,188.0,182.0,176.0,6.0,753.0,9.2,0.8,10497892.857142856,210.0,직영점,간석점,남인천팀,37.4601,126.709,10130.0,2024-03-30,NEG-10130.0-2024-03-30,0
-8.4,0.6,0.0,0.0,0.0,17.0,58,-0.9,188.0,182.0,176.0,6.0,753.0,9.2,0.8,10497892.857142856,210.0,직영점,간석점,남인천팀,37.4601,126.709,10130.0,2025-12-05,NEG-10130.0-2025-12-05,0
4.2,12.9,0.0,0.0,0.0,15.5,62,8.4,188.0,182.0,176.0,6.0,753.0,9.2,0.8,10497892.857142856,210.0,직영점,간석점,남인천팀,37.4601,126.709,10130.0,2026-02-27,NEG-10130.0-2026-02-27,0
3.0,9.2,10.9,0.0,10.9,26.2,77,6.3,188.0,182.0,176.0,6.0,753.0,9.2,0.8,10497892.857142856,210.0,직영점,간석점,남인천팀,37.4601,126.709,10130.0,2025-11-27,NEG-10130.0-2025-11-27,0
1.5,16.0,0.0,0.0,0.0,16.2,53,10.1,188.0,182.0,176.0,6.0,753.0,9.2,0.8,10497892.857142856,210.0,직영점,간석점,남인천팀,37.4601,126.709,10130.0,2024-04-01,NEG-10130.0-2024-04-01,0
17.4,28.4,0.0,0.0,0.0,18.7,73,25.0,188.0,182.0,176.0,6.0,753.0,9.2,0.8,10497892.857142856,210.0,직영점,간석점,남인천팀,37.4601,126.709,10130.0,2024-06-18,NEG-10130.0-2024-06-18,0
-3.5,3.5,0.0,0.0,0.0,16.7,54,2.8,188.0,182.0,176.0,6.0,753.0,9.2,0.8,10497892.857142856,210.0,직영점,간석점,남인천팀,37.4601,126.709,10130.0,2026-03-07,NEG-10130.0-2026-03-07,0
2.0,22.6,12.1,1.05,10.6,18.8,70,12.8,175.0,165.0,145.0,10.0,573.0,12.4,1.7,13494232.142857144,270.0,직영점,길동점,강동팀,37.5388,127.1406,10135.0,2025-04-12,NEG-10135.0-2025-04-12,0
5.4,9.2,15.8,0.0,15.8,8.7,91,7.7,175.0,165.0,145.0,10.0,573.0,12.4,1.7,13494232.142857144,270.0,직영점,길동점,강동팀,37.5388,127.1406,10135.0,2025-04-05,NEG-10135.0-2025-04-05,0
0.9,17.1,0.0,0.0,0.0,9.8,48,8.3,175.0,165.0,145.0,10.0,573.0,12.4,1.7,13494232.142857144,270.0,직영점,길동점,강동팀,37.5388,127.1406,10135.0,2025-03-14,NEG-10135.0-2025-03-14,0
8.1,17.2,0.0,0.0,0.0,21.6,70,12.5,110.0,100.0,89.0,10.0,344.67,6.6,0.6,7967660.714285715,159.0,직영점,목동역점,신촌팀,37.5259,126.8639,10140.0,2025-05-04,NEG-10140.0-2025-05-04,0
24.2,28.9,5.4,0.0,5.4,15.3,89,26.7,110.0,100.0,89.0,10.0,344.67,6.6,0.6,7967660.714285715,159.0,직영점,목동역점,신촌팀,37.5259,126.8639,10140.0,2025-07-01,NEG-10140.0-2025-07-01,0
19.4,28.0,0.7,0.0,0.7,5.5,83,23.6,110.0,100.0,89.0,10.0,344.67,6.6,0.6,7967660.714285715,159.0,직영점,목동역점,신촌팀,37.5259,126.8639,10140.0,2025-06-27,NEG-10140.0-2025-06-27,0
17.7,22.9,1.1,0.0,1.1,4.8,86,20.5,130.6,128.6,124.6,2.0,451.0,5.3,0.5,5928750.0,119.0,직영점,양산남부시장점,동부산팀,35.3425,129.0381,10141.0,2025-09-30,NEG-10141.0-2025-09-30,0
24.2,29.5,2.9,0.0,2.9,14.0,86,26.5,130.6,128.6,124.6,2.0,451.0,5.3,0.5,5928750.0,119.0,직영점,양산남부시장점,동부산팀,35.3425,129.0381,10141.0,2025-07-21,NEG-10141.0-2025-07-21,0
20.6,25.1,0.1,0.0,0.1,18.2,87,22.1,130.6,128.6,124.6,2.0,451.0,5.3,0.5,5928750.0,119.0,직영점,양산남부시장점,동부산팀,35.3425,129.0381,10141.0,2025-10-08,NEG-10141.0-2025-10-08,0
11.5,27.0,0.0,0.0,0.0,14.1,64,19.7,130.6,128.6,124.6,2.0,451.0,5.3,0.5,5928750.0,119.0,직영점,양산남부시장점,동부산팀,35.3425,129.0381,10141.0,2024-05-29,NEG-10141.0-2024-05-29,0
25.5,34.5,0.0,0.0,0.0,18.8,83,29.3,130.6,128.6,124.6,2.0,451.0,5.3,0.5,5928750.0,119.0,직영점,양산남부시장점,동부산팀,35.3425,129.0381,10141.0,2024-07-29,NEG-10141.0-2024-07-29,0
21.5,24.8,56.4,0.0,56.4,18.9,96,23.7,130.6,128.6,124.6,2.0,451.0,5.3,0.5,5928750.0,119.0,직영점,양산남부시장점,동부산팀,35.3425,129.0381,10141.0,2024-06-22,NEG-10141.0-2024-06-22,0
-3.0,8.3,0.0,0.0,0.0,14.0,67,2.4,176.0,162.0,156.0,14.0,583.0,8.8,0.8,12798000.0,256.0,직영점,분당수내점,강동팀,37.3766,127.1163,10142.0,2024-02-27,NEG-10142.0-2024-02-27,0
-11.0,1.9,0.0,0.0,0.0,9.4,56,-4.0,176.0,162.0,156.0,14.0,583.0,8.8,0.8,12798000.0,256.0,직영점,분당수내점,강동팀,37.3766,127.1163,10142.0,2026-02-09,NEG-10142.0-2026-02-09,0
24.5,30.9,5.6,0.0,5.6,11.8,86,27.5,176.0,162.0,156.0,14.0,583.0,8.8,0.8,12798000.0,256.0,직영점,분당수내점,강동팀,37.3766,127.1163,10142.0,2025-07-22,NEG-10142.0-2025-07-22,0
-11.9,-4.3,0.0,0.0,0.0,20.0,41,-2.3,176.0,162.0,156.0,14.0,583.0,8.8,0.8,12798000.0,256.0,직영점,분당수내점,강동팀,37.3766,127.1163,10142.0,2024-01-24,NEG-10142.0-2024-01-24,0
3.2,12.1,0.0,0.0,0.0,9.8,69,6.2,176.0,162.0,156.0,14.0,583.0,8.8,0.8,12798000.0,256.0,직영점,분당수내점,강동팀,37.3766,127.1163,10142.0,2026-02-27,NEG-10142.0-2026-02-27,0
25.2,33.9,0.2,0.0,0.2,9.9,78,29.5,176.0,162.0,156.0,14.0,583.0,8.8,0.8,12798000.0,256.0,직영점,분당수내점,강동팀,37.3766,127.1163,10142.0,2025-08-24,NEG-10142.0-2025-08-24,0
-1.7,1.3,7.4,5.18,0.0,14.8,80,1.3,176.0,162.0,156.0,14.0,583.0,8.8,0.8,12798000.0,256.0,직영점,분당수내점,강동팀,37.3766,127.1163,10142.0,2024-02-22,NEG-10142.0-2024-02-22,0
23.2,30.9,1.4,0.0,1.4,10.7,72,27.6,176.0,162.0,156.0,14.0,583.0,8.8,0.8,12798000.0,256.0,직영점,분당수내점,강동팀,37.3766,127.1163,10142.0,2025-07-13,NEG-10142.0-2025-07-13,0
-8.3,-1.3,0.0,0.0,0.0,13.6,50,-2.8,176.0,162.0,156.0,14.0,583.0,8.8,0.8,12798000.0,256.0,직영점,분당수내점,강동팀,37.3766,127.1163,10142.0,2026-01-27,NEG-10142.0-2026-01-27,0
23.3,27.0,8.6,0.0,8.6,23.0,89,25.0,269.0,245.0,232.0,24.0,1136.7,6.4,0.4,8401928.57142857,168.0,직영점,구미중앙시장점,경북팀,36.1309,128.331,10145.0,2025-06-20,NEG-10145.0-2025-06-20,0
24.8,33.2,0.6,0.0,0.6,11.4,80,28.7,269.0,245.0,232.0,24.0,1136.7,6.4,0.4,8401928.57142857,168.0,직영점,구미중앙시장점,경북팀,36.1309,128.331,10145.0,2025-08-15,NEG-10145.0-2025-08-15,0
25.8,37.8,0.2,0.0,0.2,13.0,62,33.9,269.0,245.0,232.0,24.0,1136.7,6.4,0.4,8401928.57142857,168.0,직영점,구미중앙시장점,경북팀,36.1309,128.331,10145.0,2025-08-22,NEG-10145.0-2025-08-22,0
15.5,27.1,0.0,0.0,0.0,14.6,77,23.2,218.0,204.0,191.0,14.0,1000.77,15.8,0.8,20122125.0,402.0,직영점,화곡역점,일산팀,37.5418,126.8392,10158.0,2024-06-09,NEG-10158.0-2024-06-09,0
14.8,26.1,0.8,0.0,0.8,20.5,64,21.6,218.0,204.0,191.0,14.0,1000.77,15.8,0.8,20122125.0,402.0,직영점,화곡역점,일산팀,37.5418,126.8392,10158.0,2024-06-01,NEG-10158.0-2024-06-01,0
23.9,29.3,0.9,0.0,0.9,9.4,90,27.3,218.0,204.0,191.0,14.0,1000.77,15.8,0.8,20122125.0,402.0,직영점,화곡역점,일산팀,37.5418,126.8392,10158.0,2024-08-26,NEG-10158.0-2024-08-26,0
14.8,23.8,0.0,0.0,0.0,7.9,64,19.9,218.0,204.0,191.0,14.0,1000.77,15.8,0.8,20122125.0,402.0,직영점,화곡역점,일산팀,37.5418,126.8392,10158.0,2024-05-30,NEG-10158.0-2024-05-30,0
14.9,18.6,38.8,0.0,38.8,17.1,89,16.8,218.0,204.0,191.0,14.0,1000.77,15.8,0.8,20122125.0,402.0,직영점,화곡역점,일산팀,37.5418,126.8392,10158.0,2024-10-18,NEG-10158.0-2024-10-18,0
10.4,23.5,0.0,0.0,0.0,9.2,83,17.2,218.0,204.0,191.0,14.0,1000.77,15.8,0.8,20122125.0,402.0,직영점,화곡역점,일산팀,37.5418,126.8392,10158.0,2024-10-17,NEG-10158.0-2024-10-17,0
12.8,26.1,0.0,0.0,0.0,9.7,67,19.1,150.0,140.0,127.0,10.0,733.0,10.4,0.6,12076625.0,242.0,직영점,의정부회룡점,강북팀,37.7254,127.0479,10162.0,2025-05-27,NEG-10162.0-2025-05-27,0
12.8,25.2,0.3,0.0,0.3,13.2,62,17.2,150.0,140.0,127.0,10.0,733.0,10.4,0.6,12076625.0,242.0,직영점,의정부회룡점,강북팀,37.7254,127.0479,10162.0,2025-05-14,NEG-10162.0-2025-05-14,0
2.3,16.4,0.0,0.0,0.0,14.6,76,8.0,150.0,140.0,127.0,10.0,733.0,10.4,0.6,12076625.0,242.0,직영점,의정부회룡점,강북팀,37.7254,127.0479,10162.0,2025-03-21,NEG-10162.0-2025-03-21,0
6.9,21.2,0.0,0.0,0.0,9.2,75,15.2,150.0,140.0,127.0,10.0,733.0,10.4,0.6,12076625.0,242.0,직영점,의정부회룡점,강북팀,37.7254,127.0479,10162.0,2024-04-17,NEG-10162.0-2024-04-17,0
8.5,17.4,0.0,0.0,0.0,15.5,60,13.3,150.0,140.0,127.0,10.0,733.0,10.4,0.6,12076625.0,242.0,직영점,의정부회룡점,강북팀,37.7254,127.0479,10162.0,2024-04-04,NEG-10162.0-2024-04-04,0
3.1,10.1,0.1,0.0,0.1,23.8,53,8.9,150.0,140.0,127.0,10.0,733.0,10.4,0.6,12076625.0,242.0,직영점,의정부회룡점,강북팀,37.7254,127.0479,10162.0,2024-03-17,NEG-10162.0-2024-03-17,0
10.6,14.5,16.9,0.0,16.9,16.6,80,12.6,150.0,140.0,127.0,10.0,733.0,10.4,0.6,12076625.0,242.0,직영점,의정부회룡점,강북팀,37.7254,127.0479,10162.0,2025-05-01,NEG-10162.0-2025-05-01,0
3.5,14.2,0.0,0.0,0.0,16.7,77,8.8,150.0,140.0,127.0,10.0,733.0,10.4,0.6,12076625.0,242.0,직영점,의정부회룡점,강북팀,37.7254,127.0479,10162.0,2025-04-06,NEG-10162.0-2025-04-06,0
1.5,13.2,1.7,0.0,1.7,14.3,66,6.3,150.0,140.0,127.0,10.0,733.0,10.4,0.6,12076625.0,242.0,직영점,의정부회룡점,강북팀,37.7254,127.0479,10162.0,2025-04-02,NEG-10162.0-2025-04-02,0
2.5,23.3,0.0,0.0,0.0,13.7,54,10.7,387.0,360.0,331.0,27.0,1315.44,7.5,0.5,11635375.0,233.0,직영점,원주단구점,춘천원주팀,37.3303,127.9489,10164.0,2025-03-26,NEG-10164.0-2025-03-26,0
-7.8,-1.5,0.0,0.0,0.0,15.3,50,0.7,387.0,360.0,331.0,27.0,1315.44,7.5,0.5,11635375.0,233.0,직영점,원주단구점,춘천원주팀,37.3303,127.9489,10164.0,2024-12-28,NEG-10164.0-2024-12-28,0
-0.8,8.0,0.4,0.0,0.4,9.3,69,1.1,387.0,360.0,331.0,27.0,1315.44,7.5,0.5,11635375.0,233.0,직영점,원주단구점,춘천원주팀,37.3303,127.9489,10164.0,2025-03-06,NEG-10164.0-2025-03-06,0
16.9,28.7,0.0,0.0,0.0,13.6,54,23.0,387.0,360.0,331.0,27.0,1315.44,7.5,0.5,11635375.0,233.0,직영점,원주단구점,춘천원주팀,37.3303,127.9489,10164.0,2024-06-17,NEG-10164.0-2024-06-17,0
-12.1,-3.0,0.0,0.0,0.0,7.4,62,-2.7,387.0,360.0,331.0,27.0,1315.44,7.5,0.5,11635375.0,233.0,직영점,원주단구점,춘천원주팀,37.3303,127.9489,10164.0,2025-01-30,NEG-10164.0-2025-01-30,0
-0.9,6.6,0.0,0.0,0.0,6.2,70,0.4,387.0,360.0,331.0,27.0,1315.44,7.5,0.5,11635375.0,233.0,직영점,원주단구점,춘천원주팀,37.3303,127.9489,10164.0,2025-01-20,NEG-10164.0-2025-01-20,0
-7.9,0.7,0.0,0.0,0.0,17.3,42,-1.2,387.0,360.0,331.0,27.0,1315.44,7.5,0.5,11635375.0,233.0,직영점,원주단구점,춘천원주팀,37.3303,127.9489,10164.0,2025-02-19,NEG-10164.0-2025-02-19,0
11.3,21.6,0.0,0.0,0.0,11.3,46,17.6,387.0,360.0,331.0,27.0,1315.44,7.5,0.5,11635375.0,233.0,직영점,원주단구점,춘천원주팀,37.3303,127.9489,10164.0,2024-05-01,NEG-10164.0-2024-05-01,0
21.7,25.2,32.8,0.0,32.8,7.2,83,24.0,387.0,360.0,331.0,27.0,1315.44,7.5,0.5,11635375.0,233.0,직영점,원주단구점,춘천원주팀,37.3303,127.9489,10164.0,2024-06-22,NEG-10164.0-2024-06-22,0
-8.4,0.4,0.8,0.56,0.0,13.9,53,-2.3,280.0,250.0,244.0,30.0,1783.0,11.8,1.1,13568375.0,271.0,직영점,양재2호점,강남팀,37.4845,127.0367,10172.0,2026-02-01,NEG-10172.0-2026-02-01,0
19.9,26.6,0.0,0.0,0.0,6.7,82,23.5,280.0,250.0,244.0,30.0,1783.0,11.8,1.1,13568375.0,271.0,직영점,양재2호점,강남팀,37.4845,127.0367,10172.0,2025-09-08,NEG-10172.0-2025-09-08,0
4.1,18.7,0.0,0.0,0.0,10.8,59,10.8,280.0,250.0,244.0,30.0,1783.0,11.8,1.1,13568375.0,271.0,직영점,양재2호점,강남팀,37.4845,127.0367,10172.0,2026-03-29,NEG-10172.0-2026-03-29,0
-3.2,11.3,0.0,0.0,0.0,15.9,43,7.0,280.0,250.0,244.0,30.0,1783.0,11.8,1.1,13568375.0,271.0,직영점,양재2호점,강남팀,37.4845,127.0367,10172.0,2024-03-18,NEG-10172.0-2024-03-18,0
-0.9,10.4,0.0,0.0,0.0,16.4,61,5.6,280.0,250.0,244.0,30.0,1783.0,11.8,1.1,13568375.0,271.0,직영점,양재2호점,강남팀,37.4845,127.0367,10172.0,2026-03-19,NEG-10172.0-2026-03-19,0
16.3,18.6,19.9,0.0,19.9,10.7,93,17.7,280.0,250.0,244.0,30.0,1783.0,11.8,1.1,13568375.0,271.0,직영점,양재2호점,강남팀,37.4845,127.0367,10172.0,2025-10-10,NEG-10172.0-2025-10-10,0
18.9,25.0,0.1,0.0,0.1,13.5,79,21.8,280.0,250.0,244.0,30.0,1783.0,11.8,1.1,13568375.0,271.0,직영점,양재2호점,강남팀,37.4845,127.0367,10172.0,2025-09-18,NEG-10172.0-2025-09-18,0
-3.1,9.8,0.0,0.0,0.0,15.2,63,5.4,280.0,250.0,244.0,30.0,1783.0,11.8,1.1,13568375.0,271.0,직영점,양재2호점,강남팀,37.4845,127.0367,10172.0,2024-03-21,NEG-10172.0-2024-03-21,0
-0.6,7.7,0.0,0.0,0.0,23.2,50,5.7,280.0,250.0,244.0,30.0,1783.0,11.8,1.1,13568375.0,271.0,직영점,양재2호점,강남팀,37.4845,127.0367,10172.0,2024-03-20,NEG-10172.0-2024-03-20,0
3.1,12.4,0.0,0.0,0.0,18.7,45,8.6,99.0,96.0,85.0,3.0,406.0,6.3,0.5,6247053.571428572,125.0,직영점,창원반송시장점,창원팀,35.236,128.6713,10197.0,2026-02-16,NEG-10197.0-2026-02-16,0
1.0,11.1,0.0,0.0,0.0,13.3,54,5.3,99.0,96.0,85.0,3.0,406.0,6.3,0.5,6247053.571428572,125.0,직영점,창원반송시장점,창원팀,35.236,128.6713,10197.0,2025-12-18,NEG-10197.0-2025-12-18,0
-0.3,7.4,0.0,0.0,0.0,24.7,54,3.3,99.0,96.0,85.0,3.0,406.0,6.3,0.5,6247053.571428572,125.0,직영점,창원반송시장점,창원팀,35.236,128.6713,10197.0,2026-01-13,NEG-10197.0-2026-01-13,0
19.8,28.1,2.9,0.0,2.9,15.2,82,23.1,140.0,130.0,128.0,10.0,466.0,6.8,0.4,5850160.714285715,117.0,직영점,광주일곡점,전남팀,35.204,126.8979,10200.0,2025-09-24,NEG-10200.0-2025-09-24,0
10.2,15.1,0.0,0.0,0.0,11.7,75,14.2,140.0,130.0,128.0,10.0,466.0,6.8,0.4,5850160.714285715,117.0,직영점,광주일곡점,전남팀,35.204,126.8979,10200.0,2025-10-21,NEG-10200.0-2025-10-21,0
14.8,20.0,12.1,0.0,12.1,15.3,90,18.8,140.0,130.0,128.0,10.0,466.0,6.8,0.4,5850160.714285715,117.0,직영점,광주일곡점,전남팀,35.204,126.8979,10200.0,2025-10-18,NEG-10200.0-2025-10-18,0
25.3,32.5,0.6,0.0,0.6,13.9,79,29.1,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-08-11,NEG-10201.0-2024-08-11,0
0.2,10.0,12.0,0.0,12.0,18.5,80,4.3,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-02-18,NEG-10201.0-2024-02-18,0
1.2,11.4,0.0,0.0,0.0,7.5,69,6.3,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-11-24,NEG-10201.0-2024-11-24,0
-3.3,2.5,0.2,0.14,0.0,21.0,72,1.8,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-01-21,NEG-10201.0-2024-01-21,0
-4.8,4.7,0.0,0.0,0.0,17.8,59,3.5,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-03-09,NEG-10201.0-2024-03-09,0
-5.2,3.5,0.0,0.0,0.0,13.3,69,0.1,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-01-12,NEG-10201.0-2024-01-12,0
-4.2,2.3,0.0,0.0,0.0,12.4,53,1.6,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2025-12-30,NEG-10201.0-2025-12-30,0
24.5,30.0,1.5,0.0,1.5,7.7,91,27.3,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-09-19,NEG-10201.0-2024-09-19,0
-2.0,1.7,3.7,1.96,0.9,15.3,84,-0.1,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-01-09,NEG-10201.0-2024-01-09,0
-2.2,4.1,0.0,0.0,0.0,20.8,60,1.6,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-12-06,NEG-10201.0-2024-12-06,0
1.6,7.8,0.2,0.0,0.2,25.2,77,6.3,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2023-12-12,NEG-10201.0-2023-12-12,0
25.0,31.6,1.1,0.0,1.1,10.0,82,29.4,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-08-17,NEG-10201.0-2024-08-17,0
10.2,22.9,0.0,0.0,0.0,11.9,74,16.9,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-10-13,NEG-10201.0-2024-10-13,0
19.4,33.5,0.0,0.0,0.0,19.5,59,27.8,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-06-20,NEG-10201.0-2024-06-20,0
20.9,25.0,57.9,0.0,57.9,29.3,92,22.7,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2025-07-16,NEG-10201.0-2025-07-16,0
8.8,20.5,0.0,0.0,0.0,13.4,67,16.1,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-10-03,NEG-10201.0-2024-10-03,0
-8.5,-2.1,0.0,0.0,0.0,14.6,37,-1.3,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2026-01-28,NEG-10201.0-2026-01-28,0
26.1,36.5,0.0,0.0,0.0,11.7,60,33.5,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2025-07-29,NEG-10201.0-2025-07-29,0
-6.5,3.6,0.5,0.07,0.4,16.6,65,-1.9,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2026-01-09,NEG-10201.0-2026-01-09,0
22.0,27.5,3.5,0.0,3.5,13.2,91,24.6,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2025-06-28,NEG-10201.0-2025-06-28,0
11.1,22.2,0.0,0.0,0.0,15.1,72,15.9,179.0,174.0,154.0,5.0,681.0,17.5,1.7,18804142.85714286,376.0,직영점,인천모래내시장점,남인천팀,37.4553,126.7214,10201.0,2024-11-02,NEG-10201.0-2024-11-02,0
-0.6,6.7,0.4,0.21,0.1,17.0,67,2.9,320.0,308.0,279.0,12.0,1217.0,11.8,1.2,14903053.57142857,298.0,직영점,아산점,충남팀,36.7823,127.0036,10202.0,2024-02-23,NEG-10202.0-2024-02-23,0
25.5,34.0,4.9,0.0,4.9,14.8,78,29.5,320.0,308.0,279.0,12.0,1217.0,11.8,1.2,14903053.57142857,298.0,직영점,아산점,충남팀,36.7823,127.0036,10202.0,2023-08-07,NEG-10202.0-2023-08-07,0
-4.1,5.9,0.0,0.0,0.0,22.4,73,-0.1,320.0,308.0,279.0,12.0,1217.0,11.8,1.2,14903053.57142857,298.0,직영점,아산점,충남팀,36.7823,127.0036,10202.0,2024-02-11,NEG-10202.0-2024-02-11,0
-14.0,-7.0,0.4,0.28,0.0,15.9,64,-2.6,320.0,308.0,279.0,12.0,1217.0,11.8,1.2,14903053.57142857,298.0,직영점,아산점,충남팀,36.7823,127.0036,10202.0,2023-12-22,NEG-10202.0-2023-12-22,0
21.7,31.6,11.5,0.0,11.5,11.4,85,26.4,320.0,308.0,279.0,12.0,1217.0,11.8,1.2,14903053.57142857,298.0,직영점,아산점,충남팀,36.7823,127.0036,10202.0,2023-07-27,NEG-10202.0-2023-07-27,0
7.9,18.5,0.0,0.0,0.0,9.7,65,13.3,320.0,308.0,279.0,12.0,1217.0,11.8,1.2,14903053.57142857,298.0,직영점,아산점,충남팀,36.7823,127.0036,10202.0,2023-10-17,NEG-10202.0-2023-10-17,0
2.2,9.3,0.4,0.0,0.4,12.3,79,6.5,118.0,109.0,91.0,9.0,413.0,6.6,0.6,6111892.857142857,122.0,직영점,내방역점,강남팀,37.4873,126.9932,10207.0,2026-03-15,NEG-10207.0-2026-03-15,0
8.1,24.0,0.0,0.0,0.0,6.3,54,14.5,118.0,109.0,91.0,9.0,413.0,6.6,0.6,6111892.857142857,122.0,직영점,내방역점,강남팀,37.4873,126.9932,10207.0,2026-04-13,NEG-10207.0-2026-04-13,0
-1.9,7.8,0.0,0.0,0.0,10.3,70,1.9,118.0,109.0,91.0,9.0,413.0,6.6,0.6,6111892.857142857,122.0,직영점,내방역점,강남팀,37.4873,126.9932,10207.0,2026-03-11,NEG-10207.0-2026-03-11,0
18.1,26.6,0.0,0.0,0.0,14.1,71,22.7,161.4,153.4,147.4,8.0,1077.0,10.6,0.8,14695589.285714284,294.0,직영점,염창역점,일산팀,37.5473,126.8745,10210.0,2024-09-29,NEG-10210.0-2024-09-29,0
17.7,26.0,0.0,0.0,0.0,17.9,70,22.4,161.4,153.4,147.4,8.0,1077.0,10.6,0.8,14695589.285714284,294.0,직영점,염창역점,일산팀,37.5473,126.8745,10210.0,2024-09-28,NEG-10210.0-2024-09-28,0
-0.9,5.3,0.1,0.0,0.1,8.6,84,0.3,161.4,153.4,147.4,8.0,1077.0,10.6,0.8,14695589.285714284,294.0,직영점,염창역점,일산팀,37.5473,126.8745,10210.0,2025-01-20,NEG-10210.0-2025-01-20,0
12.1,22.0,0.0,0.0,0.0,11.2,77,17.7,161.4,153.4,147.4,8.0,1077.0,10.6,0.8,14695589.285714284,294.0,직영점,염창역점,일산팀,37.5473,126.8745,10210.0,2024-10-09,NEG-10210.0-2024-10-09,0
7.1,17.8,0.0,0.0,0.0,10.3,81,11.9,161.4,153.4,147.4,8.0,1077.0,10.6,0.8,14695589.285714284,294.0,직영점,염창역점,일산팀,37.5473,126.8745,10210.0,2024-11-11,NEG-10210.0-2024-11-11,0
-2.5,5.2,0.0,0.0,0.0,11.1,68,0.6,161.4,153.4,147.4,8.0,1077.0,10.6,0.8,14695589.285714284,294.0,직영점,염창역점,일산팀,37.5473,126.8745,10210.0,2024-12-11,NEG-10210.0-2024-12-11,0
